0.0520473875925710  0.0299726541838861  1
0.0608093499557852	0.0466744647966340	1
0.0664515100970596	0.0658692783767110	1
0.0685504401083608	0.0870002560134360	1
0.0667670558011372	0.109443185075245	1
0.0608556461088985	0.132519758555253	1
0.0506710557519029	0.155512105729633	1
0.0361738688576822	0.177678301094090	1
0.0174334773924524	0.198268558980070	1
-0.00537104335172761    0.216541806828602   1
-0.0319522900096815	0.231782321084284	1
-0.0619181140895927	0.243316106242715	1
-0.0947773885477377	0.250526699824687	1
-0.129947873439229	0.252870093947262	1
-0.166766056842268	0.249888477606763	1
-0.204498809925553	0.241222522578618	1
-0.242356660279318	0.226621959679329	1
-0.279508456075834	0.205954220645117	1
-0.315097165829833	0.179210953597690	1
-0.348256534997435	0.146512256454112	1
-0.378128301818820	0.108108512094097	1
-0.403879661033203	0.0643797509679691	1
-0.424720655649809	0.0158325104112620	1
-0.439921174032496	-0.0369057955067973	1
-0.448827232243798	-0.0930949369890805	1
-0.450876229898028	-0.151892257515349	1
-0.445610881600034	-0.212365245048934	1
-0.432691545210153	-0.273506098752331	1
-0.411906692399987	-0.334248066384358	1
-0.383181295884088	-0.393483292853503	1
-0.346582940884353	-0.450081889763259	1
-0.302325505287130	-0.502911909765497	1
-0.250770293001349	-0.550859888625154	1
-0.192424547575674	-0.592851602500309	1
-0.127937317492733	-0.627872678374841	1
-0.0580926900016137	-0.654988692070757	1
0.0161995438758066	-0.673364390940130	1
0.0939156851878738	-0.682281687217159	1
0.173932231625027	-0.681156083021541	1
0.255042096505856	-0.669551208965335	1
0.335972708345295	-0.647191184947207	1
0.415405721022635	-0.613970543644424	1
0.491998032425642	-0.569961493967386	1
0.564403781897421	-0.515418342772951	1
0.631296974367825	-0.450778937814412	1
0.691394362146393	-0.376663042544597	1
0.743478204338189	-0.293867603235032	1
0.786418518973889	-0.203358920135473	1
0.819194444380585	-0.106261786249436  1
0.840914334118002   -0.00384570889903231    1
-0.0612484979776677	0.0383701236643413	2
-0.0794249870840141	0.0397470233166267	2
-0.0984720408461010	0.0371214303294505	2
-0.117729012864412	0.0303226486497964	2
-0.136511742382329	0.0192881792430159	2
-0.154127864596575	0.00406677541371987	2
-0.169892441069512	-0.0151807777294595	2
-0.183143609327044	-0.0381831907934737	2
-0.193257948754300	-0.0645624932242694	2
-0.199665263328721	-0.0938400981656376	2
-0.201862490516031	-0.125445013456205	2
-0.199426459667360	-0.158724062924480	2
-0.192025242274647	-0.192953944089550	2
-0.179427860159972	-0.227354913182941	2
-0.161512145705057	-0.261105856699046	2
-0.138270580107949	-0.293360481024775	2
-0.109813970855167	-0.323264328594800	2
-0.0763728675315283	-0.349972310893497	2
-0.0382966551188789	-0.372666435822810	2
0.00394969461674503	-0.390573399732852	2
0.0497911908863931	-0.402981712932630	2
0.0985506458656888	-0.409258031829063	2
0.149458644555971	-0.408862380953327	2
0.201665516181444	-0.401361963896720	2
0.254255122941719	-0.386443283369958	2
0.306260246903869	-0.363922316903523	2
0.356679324213693	-0.333752525717846	2
0.404494248202309	-0.296030509524039	2
0.448688939868924	-0.250999158907808	2
0.488268366069158	-0.199048198874426	2
0.522277672887540	-0.140712061409090	2
0.549821094393239	-0.0766650708074912	2
0.570080295450437	-0.00771397229590888	2
0.582331811564683	0.0652121186926801	2
0.585963258883839	0.141074223079242	2
0.580488003329589	0.218738292379322	2
0.565557999209604	0.296992080075575	2
0.540974534255046	0.374563840177709	2
0.506696649457275	0.450142567318204	2
0.462847037872242	0.522399461353947	2
0.409715266175112	0.590010272969637	2
0.347758205566847	0.651678165707893	2
0.277597603985586	0.706156714599396	2
0.200014778736913	0.752272652458404	2
0.115942456869463	0.788947972171761	2
0.0264538391018378	0.815220997067943	2
-0.0672509889437159	0.830266041726943	2
-0.163861127822439	0.833411302295676	2
-0.261973202772255	0.824154638315222	2
-0.360111713108538	0.802176936949843	2
-0.0214063965556006	-0.0728000423288537	3
-0.0150401820365355	-0.0906478378106844	3
-0.00482959984053836	-0.107657386959414	3
0.00909892612195416	-0.123129781619414	3
0.0265150573703818	-0.136388791608006	3
0.0470882541259928	-0.146796686985278	3
0.0703936017404251	-0.153769417456045	3
0.0959196521364975	-0.156790849961421	3
0.123078144314561	-0.155425781333609	3
0.151215432440556	-0.149331463826086	3
0.179625417384859	-0.138267407046748	3
0.207563748401958	-0.122103249886142	3
0.234263036450953	-0.100824529943657	3
